2018-03-27 07:53:09,b'RT @ManUtdLatestCom: Jose Mourinho tells Ed Woodward Aaron Ramsey is BETTER than Paul Pogba ahead of summer\xc2\xa0move #mufc #ManUtd https://t.co\xe2\x80\xa6'
2018-03-27 07:50:24,b'Barcelona are eyeing a shock swoop for Luke Shaw following his bust-up with Jose Mourinho. #FCBarcelona #mufc\xe2\x80\xa6 https://t.co/k9rMuVGHPs'
2018-03-27 07:45:26,b'Greenwood goal sinks Toronto\n \xf0\x9f\x94\xa5 Football News: \n\n#ManUtd \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf #Premier_League \n\xe2\x99\xbb\xef\xb8\x8f Retweet to let your friends kn\xe2\x80\xa6 https://t.co/1alKFIwgiV'
2018-03-27 07:45:04,b'How did your internationals do? #mufc #ManUtd https://t.co/wK0FNCRW4M'
2018-03-27 07:43:30,b'United fans slaughter players in ratings this season https://t.co/pU0OcA0sjK via @azaniapost #ManUtd #DaviddeGea #UnitedRatings'
2018-03-27 07:40:41,b'Paper Talk: #Euro giants plotting shock swoop for #ManUtd duo; City set up \xc2\xa375m #RealMadrid swoop | TEAMtalk https://t.co/zftmspnCtn'
2018-03-27 07:32:23,"b""Is @tfosumensah the forgotten man? Well not to me, he isn't. I want him back at Old T for the next season, ready to go. #Mufc #Manutd"""
2018-03-27 07:30:27,b'Manchester United news LIVE Arturo Vidal and fixtures updates\n \xf0\x9f\x94\xa5 Football News: \n\n#ManUtd \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf #Premier_League\xe2\x80\xa6 https://t.co/YhDuibPIrk'
2018-03-27 07:28:03,b'Manchester United can use Pep Guardiola transfer tactic to solve problem positions https://t.co/eTEPEt3JG9 #ManUtd #MUFC'
2018-03-27 07:28:03,b'Manchester United news LIVE Paul Pogba and Anthony Martial updates https://t.co/C6w6RLpOca #ManUtd #MUFC'
2018-03-27 07:28:02,"b""Manchester United's Jesse Lingard reacts to missing out on bizarre award https://t.co/wEQJppQ3hn #ManUtd #MUFC"""
2018-03-27 07:26:52,b'RT @mephobia8: #Umtiti wants his salary to be matched with #Suarez and #Coutinho. #Barca won\xe2\x80\x99t renew his contract and his minimum release c\xe2\x80\xa6'
2018-03-27 07:15:24,b'Manchester United fans slaughter players in ratings this season\n \xf0\x9f\x94\xa5 Football News: \n\n#ManUtd \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf #Premier_League\xe2\x80\xa6 https://t.co/KIbw5kn72z'
2018-03-27 07:15:16,"b""Look, it's harsh. But I'm struggling to disagree with Dugarry here. Focus on your football Paul! #ManUtd #Pogba https://t.co/DBwcMBrpGE"""
2018-03-27 07:15:05,"b'Man Utd News: Real Madrid turn to Rashford, Shaw to Barcelona shock, De Gea on Messi #mufc #ManUtd https://t.co/Sy08vejB0z'"
2018-03-27 07:00:37,b'RT @MUFCRepublik: 2018/19 @ManUtd Kit Concepts! \xf0\x9f\x94\xb4\xe2\x9a\xaa\xef\xb8\x8f\xe2\x9a\xab\xef\xb8\x8f\n\nRT if you like any of them! \xf0\x9f\x94\x81\n\n#MUFC #ManUtd #Adidas #Kit\n\nTemplate by @sportsTempla\xe2\x80\xa6'
2018-03-27 06:56:46,b'RT @MUFCRepublik: 2018/19 @ManUtd Kit Concepts! \xf0\x9f\x94\xb4\xe2\x9a\xaa\xef\xb8\x8f\xe2\x9a\xab\xef\xb8\x8f\n\nRT if you like any of them! \xf0\x9f\x94\x81\n\n#MUFC #ManUtd #Adidas #Kit\n\nTemplate by @sportsTempla\xe2\x80\xa6'
2018-03-27 06:53:08,b'Zlatan Ibrahimovic: Were Expectations Met in Manchester? #mufc #manu #manutd #bpl https://t.co/JdNKjfTZPt'
2018-03-27 06:45:05,b'Chelsea and Man Utd tipped to rival Barcelona for Antoine Griezmann by Guillem Balague #mufc #ManUtd https://t.co/Cp8Xx8cxNR'
2018-03-27 06:42:47,b'#ManUtd news: Police called after fan intrudes on #JesseLingard and #MarcusRashford in their hotelhttp://shr.gs/eXsQXUh'
2018-03-27 06:40:52,b'RT @MUFCRepublik: 2018/19 @ManUtd Kit Concepts! \xf0\x9f\x94\xb4\xe2\x9a\xaa\xef\xb8\x8f\xe2\x9a\xab\xef\xb8\x8f\n\nRT if you like any of them! \xf0\x9f\x94\x81\n\n#MUFC #ManUtd #Adidas #Kit\n\nTemplate by @sportsTempla\xe2\x80\xa6'
2018-03-27 06:35:06,"b'RT @ManUtdLatestCom: Bale, Goater, Ronaldo: The 40 Premier League heroes who are their country\xe2\x80\x99s record scorers #mufc #ManUtd https://t.co/\xe2\x80\xa6'"
2018-03-27 06:34:45,b'RT @ManUtdLatestCom: Man Utd star Paul Pogba defended for doing one thing in bust-up with Jose Mourinho #mufc #ManUtd https://t.co/y7PRA8X6\xe2\x80\xa6'
2018-03-27 06:32:10,"b""RT @ManUtdLatestCom: Manchester United 'to battle Real Madrid and PSG' for Lazio star Sergej Milinkovic-Savic #mufc #ManUtd https://t.co/kW\xe2\x80\xa6"""
2018-03-27 06:30:05,"b""Manchester United 'to battle Real Madrid and PSG' for Lazio star Sergej Milinkovic-Savic #mufc #ManUtd https://t.co/kWWE15SezU"""
2018-03-27 06:24:17,b'Sign up to #BWIN here &gt;&gt; https://t.co/1tAy2pzyPg and get you 50 Bonus #arsenal #manutd #mancity #chelsea #motd https://t.co/VlCK8oMkxt'
2018-03-27 06:15:21,"b""Jose Mourinho 'contacts Samuel Umtiti over move' as Manchester United prepare to meet \xe2\x82\xac60m release clause\n \xf0\x9f\x94\xa5 Footba\xe2\x80\xa6 https://t.co/eLGUaiCf4k"""
2018-03-27 06:15:05,b'Man Utd ace Paul Pogba makes Real Madrid contact: Antoine Griezmann holds key to move #mufc #ManUtd https://t.co/eyg0m6iqqx'
2018-03-27 06:15:05,b'Man Utd star David de Gea makes stunning claim about Lionel Messi #mufc #ManUtd https://t.co/1aEspveLW3'
2018-03-27 06:07:13,b'RT @danny8195: Rafa Benitez reportedly eyes 22-year-old... but does \xc2\xa328m price tag rule #Newcastle #United out? #nufc #newcastleunited #muf\xe2\x80\xa6'
2018-03-27 06:05:41,b'Bettingbestodds early bird #football #PremierLeague betting 31st March\nmultiples #ChampionsLeague\n\xc2\xa330 bonus is your\xe2\x80\xa6 https://t.co/EJG8Mofjvt'
2018-03-27 06:00:29,b'Manchester United can use Pep Guardiola transfer tactic to solve problem positions\n \xf0\x9f\x94\xa5 Football News: \n\n#ManUtd\xe2\x80\xa6 https://t.co/g3cmPoK8Ja'
2018-03-27 06:00:24,b'Barcelona eyeing shock Luke Shaw transfer to end his Manchester United misery\n \xf0\x9f\x94\xa5 Football News: \n\n#ManUtd \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf\xe2\x80\xa6 https://t.co/SjaAXQY3Py'
2018-03-27 06:00:05,b'Man Utd to scupper Real Madrid move for Chelsea star Eden Hazard because of Alexis Sanchez #mufc #ManUtd https://t.co/rrQgasLaMY'
2018-03-27 05:45:34,b'Lukaku: I \xe2\x80\x98retired\xe2\x80\x99 from youth football because they put me on the wing https://t.co/bQHsW7Zvvz #ManUtd'
2018-03-27 05:45:24,b'Manchester United fans are divided over who should be the next club captain\n \xf0\x9f\x94\xa5 Football News: \n\n#ManUtd \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf\xe2\x80\xa6 https://t.co/TQM9b4IXG9'
2018-03-27 05:45:22,b'Liverpool winning price war with Manchester United to topple City\n \xf0\x9f\x94\xa5 Football News: \n\n#ManUtd \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf\xe2\x80\xa6 https://t.co/BcCiG9V3Fg'
2018-03-27 05:40:15,b'NOW ONLY AVAILABLE VIA OUR WEBSITE #mufc fans\n\n#MUFC_Family #mufcfamily #manchester #manchesterunited #manunited\xe2\x80\xa6 https://t.co/zRQR1NK6N6'
2018-03-27 05:39:03,b'Manchester United The Sir Alex Ferguson Years\n\n#mufc fans. Use offer code BONUS when you get yours for 33% off\xe2\x80\xa6 https://t.co/OBy0Sd4P7F'
2018-03-27 05:37:22,b'Manchester United Celebration Canvas\n\n#mufc fans. Last one we\xe2\x80\x99ve made\n\n#MUFC_Family #mufcfamily #ManchesterUnited\xe2\x80\xa6 https://t.co/MOftsrbNri'
2018-03-27 05:30:04,b'Man Utd slap HUGE price-tags on fringe stars: Jose Mourinho wants these players gone #mufc #ManUtd https://t.co/41Y0Jc1D3L'
2018-03-27 05:30:04,b'Real Madrid move for Marcus Rashford depends on Man Utd transfer swoop - report #mufc #ManUtd https://t.co/HIfm5pXOmB'
2018-03-27 05:27:33,b'RT @MUFCRepublik: 2018/19 @ManUtd Kit Concepts! \xf0\x9f\x94\xb4\xe2\x9a\xaa\xef\xb8\x8f\xe2\x9a\xab\xef\xb8\x8f\n\nRT if you like any of them! \xf0\x9f\x94\x81\n\n#MUFC #ManUtd #Adidas #Kit\n\nTemplate by @sportsTempla\xe2\x80\xa6'
2018-03-27 05:11:14,b'RT @NEILSHOTDEALS: Hey #ManUtd #suporters and #fans looking for #jerseys new lower #prices today https://t.co/gPXfG5lhUF shop #NeilSHotDeal\xe2\x80\xa6'
2018-03-27 05:05:45,b'RT @MUFCRepublik: 2018/19 @ManUtd Kit Concepts! \xf0\x9f\x94\xb4\xe2\x9a\xaa\xef\xb8\x8f\xe2\x9a\xab\xef\xb8\x8f\n\nRT if you like any of them! \xf0\x9f\x94\x81\n\n#MUFC #ManUtd #Adidas #Kit\n\nTemplate by @sportsTempla\xe2\x80\xa6'
2018-03-27 04:45:05,b'Man Utd boss Jose Mourinho\xe2\x80\x99s Paul Pogba treatment defended by Chelsea legend #mufc #ManUtd https://t.co/TqEmiua2gc'
2018-03-27 04:38:13,b'Man Utd midfielder McTominay withdraws from Scotland squad #mufc #manu #manutd #bpl https://t.co/JdNKjfTZPt'
2018-03-27 04:35:59,b'Chicharito Javier Hernandez Girlfriend British Girl Chaska Borek @ChaskaBorek nice pic https://t.co/YE9T9DcerH little pea #ManUtd #chivas'
2018-03-27 04:33:12,b'#manutd DAILY #ggmu  is out! https://t.co/jPsdmW47Rw #mufc'
2018-03-27 04:09:49,"b""RT @ChrisSmalling: I've waited a couple of days just in case you came back again! Good luck LA, @Ibra_official is coming. \xf0\x9f\xa6\x81 #ManUtd #Zlatan\xe2\x80\xa6"""
2018-03-27 04:05:37,b'Bettingbestodds early bird #football #PremierLeague betting 31st March\nmultiples #ChampionsLeague\n\xc2\xa330 bonus is your\xe2\x80\xa6 https://t.co/GKrOBcJJhS'
2018-03-27 04:00:08,b'Barcelona set to make STUNNING swoop for Manchester United reject Luke Shaw #mufc #ManUtd https://t.co/ENI1qFj7x5'
2018-03-27 04:00:07,"b'Graeme Souness snubs Lampard, Shearer and Giggs in all-time Premier League champions XI #mufc #ManUtd https://t.co/cSoGJ7wlsm'"
2018-03-27 04:00:07,b'Man Utd news: Police called after fan intrudes on Jesse Lingard and Marcus Rashford #mufc #ManUtd https://t.co/DHeAwsBzVX'
2018-03-27 03:45:20,b'Real Madrid want Paul Pogba and more Manchester United transfer rumours\n \xf0\x9f\x94\xa5 Football News: \n\n#ManUtd \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf\xe2\x80\xa6 https://t.co/FlfO0x2eUC'
2018-03-27 03:45:04,b'Aaron Ramsey next club odds: Where will Arsenal man go as contract winds down? #mufc #ManUtd https://t.co/VlXLwqOOQz'
2018-03-27 03:32:32,b'RT @petebetnow: Coral  New #Acca Club #EFL\n#PremierLeague #EPL\n#Football #ChampionsLeague\n#MUFC #MCFC #AFC #EFC\n#AVFC #Spurs #CFC #NUFC\n#Ma\xe2\x80\xa6'
2018-03-27 03:28:04,b'I am watching an inspiring #ManUtd video featuring an epic goal by #Rashford. Tweet #WinsAreDecisions to reveal it!'
2018-03-27 02:45:25,"b""Manchester United's Tosin Kehinde in Nigeria talks - sources\n \xf0\x9f\x94\xa5 Football News: \n\n#ManUtd \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf #Premier_League\xe2\x80\xa6 https://t.co/yrOPxZRGhd"""
2018-03-27 02:45:19,b'Manchester United FC transfer news: Kieran Tierney identified as Luke Shaw replacement - reports\n \xf0\x9f\x94\xa5 Football News:\xe2\x80\xa6 https://t.co/KnP56wZCNP'
2018-03-27 02:28:09,b'Almost time for a French connection return! \xf0\x9f\x87\xab\xf0\x9f\x87\xb7\n\nCan @PaulPogba and @AnthonyMartial help France beat Russia? UK/IRE\xe2\x80\xa6 https://t.co/ASJC49floj'
